pit_stop_id,race_id,driver_id,constructor_id,lap,stop_number,duration_ms
2727,891,20,9,44,2,28934
2728,891,819,205,54,3,31546
2729,891,8,206,10,1,29469
2730,891,824,204,10,1,29573
2731,891,821,15,11,1,29364
2732,891,818,5,11,1,29736
2733,891,819,205,11,1,31841
2734,891,820,204,11,1,30497
2735,891,824,204,11,2,32243
2736,891,13,6,12,1,29040
2737,891,16,10,12,1,29678
2738,891,17,9,13,1,29031
2739,891,18,1,13,1,29284
2740,891,808,15,13,1,29910
2741,891,823,205,13,1,30161
2742,891,822,3,13,1,31792
2743,891,4,6,14,1,29436
2744,891,815,1,14,1,28709
2745,891,3,130,15,1,29212
2746,891,154,206,15,1,29702
2747,891,1,130,15,1,29032
2748,891,817,5,15,1,32097
2749,891,813,3,16,1,29966
2750,891,20,9,17,1,28787
2751,891,814,10,20,1,29667
2752,891,824,204,23,3,29823
2753,891,818,5,24,2,30714
2754,891,822,3,24,2,30790
2755,891,820,204,24,2,31173
2756,892,16,10,3,1,29829
2757,892,18,1,4,1,26948
2758,892,13,6,6,1,22474
2759,892,813,3,7,1,23470
2760,892,814,10,7,1,23814
2761,892,821,15,7,1,23096
2762,892,822,3,8,1,23912
2763,892,1,130,9,1,22270
2764,892,4,6,9,1,22208
2765,892,819,205,9,1,24320
2766,892,154,206,10,1,22519
2767,892,3,130,10,1,23412
2768,892,808,15,10,1,23654
2769,892,815,1,10,1,22901
2770,892,823,205,10,1,17513
2771,892,824,204,10,1,23097
2772,892,20,9,11,1,22662
2773,892,8,206,11,1,22924
2774,892,823,205,11,2,23987
2775,892,17,9,12,1,22587
2776,892,818,5,12,1,24477
2777,892,820,204,12,1,23761
2778,892,817,5,18,1,23892
2779,892,18,1,22,2,25946
2780,892,813,3,23,2,23642
2781,892,814,10,23,2,23854
2782,892,818,5,24,2,23845
2783,892,8,206,25,2,23236
2784,892,808,15,26,2,24112
2785,892,3,130,28,2,42432
2786,892,4,6,28,2,22807
2787,892,16,10,28,2,23155
2788,892,822,3,28,2,24240
2789,892,1,130,29,2,22251
2790,892,13,6,29,2,22401
2791,892,17,9,30,2,22718
2792,892,20,9,31,2,22935
2793,892,819,205,30,2,24366
2794,892,154,206,31,2,22767
2795,892,824,204,30,2,23814
2796,892,820,204,30,2,26299
2797,892,823,205,30,3,24548
2798,892,817,5,31,2,23194
2799,892,17,9,31,3,23490
2800,892,821,15,31,2,23408
2801,892,815,1,31,2,38893
2802,892,818,5,38,3,24016
2803,892,16,10,38,3,71445
2804,892,16,10,41,4,18979
2805,893,819,205,1,1,17935
2806,893,1,130,1,1,25297
2807,893,818,5,7,1,25816
2808,893,18,1,8,1,23462
2809,893,822,3,8,1,23421
2810,893,16,10,8,1,23803
2811,893,821,15,9,1,23887
2812,893,813,3,9,1,23524
2813,893,808,15,10,1,23383
2814,893,814,10,10,1,23476
2815,893,17,9,11,1,23617
2816,893,13,6,11,1,22946
2817,893,8,206,11,1,23313
2818,893,820,204,11,1,23648
2819,893,154,206,12,1,23282
2820,893,3,130,12,1,22812
2821,893,815,1,12,1,26423
2822,893,4,6,13,1,22645
2823,893,20,9,14,1,22916
2824,893,3,130,16,2,17806
2825,893,819,205,17,2,24380
2826,893,817,5,21,1,24608
2827,893,818,5,21,2,24087
2828,893,18,1,23,2,26263
2829,893,3,130,24,3,22771
2830,893,17,9,25,2,22774
2831,893,814,10,26,2,23858
2832,893,822,3,27,2,23483
2833,893,16,10,27,2,23484
2834,893,13,6,28,2,22871
2835,893,813,3,28,2,24202
2836,893,154,206,29,2,23086
2837,893,808,15,29,2,23831
2838,893,820,204,29,2,24373
2839,893,4,6,30,2,22839
2840,893,821,15,30,2,23184
2841,893,815,1,30,2,27707
2842,893,8,206,31,2,23290
2843,893,817,5,32,2,17801
2844,893,13,6,34,3,17822
2845,893,819,205,35,3,24381
2846,893,20,9,37,2,22873
2847,893,818,5,38,3,24876
2848,893,3,130,39,4,22551
2849,893,18,1,40,3,23105
2850,893,17,9,42,3,23094
2851,893,815,1,42,3,25585
2852,893,817,5,44,3,24178
2853,894,814,10,1,1,23662
2854,894,818,5,1,1,24232
2855,894,819,205,1,1,29082
2856,894,20,9,2,1,24000
2857,894,4,6,2,1,29800
2858,894,808,15,5,1,24096
2859,894,824,204,5,1,33937
2860,894,18,1,6,1,23517
2861,894,3,130,7,1,23685
2862,894,8,206,7,1,26989
2863,894,13,6,8,1,23579
2864,894,1,130,8,1,23546
2865,894,813,3,8,1,25530
2866,894,18,1,12,2,23774
2867,894,154,206,13,1,23648
2868,894,821,15,16,1,18423
2869,894,819,205,16,2,26970
2870,894,821,15,26,2,25660
2871,894,818,5,26,2,24128
2872,894,3,130,27,2,23895
2873,894,17,9,28,1,23487
2874,894,815,1,28,1,23541
2875,894,820,204,29,1,24757
2876,894,13,6,30,2,23332
2877,894,1,130,30,2,23574
2878,894,814,10,30,2,24024
2879,894,4,6,30,2,23595
2880,894,20,9,31,2,23568
2881,894,822,3,31,1,27619
2882,894,17,9,32,2,23459
2883,894,18,1,32,3,24754
2884,894,817,5,33,1,25608
2885,894,815,1,33,2,24910
2886,894,808,15,33,2,24834
2887,894,824,204,33,2,25383
2888,894,4,6,36,3,24066
2889,894,817,5,38,2,24471
2890,894,813,3,38,2,26312
2891,894,16,10,41,1,23891
2892,894,821,15,47,3,24415
2893,894,822,3,49,2,25909
2894,894,808,15,53,3,29057
2895,894,820,204,52,2,24445
2896,894,8,206,58,2,24141
2897,895,18,1,2,1,27176
2898,895,813,3,5,1,22886
2899,895,824,204,5,1,24064
2900,895,815,1,6,1,21503
2901,895,820,204,6,1,23490
2902,895,1,130,7,1,21372
2903,895,817,5,7,1,22194
2904,895,823,205,7,1,22834
2905,895,17,9,8,1,21175
2906,895,154,206,8,1,21627
2907,895,819,205,8,1,22498
2908,895,808,15,9,1,22363
2909,895,3,130,10,1,21653
2910,895,18,1,11,2,21516
2911,895,20,9,14,1,22275
2912,895,4,6,16,1,21530
2913,895,818,5,17,1,21930
2914,895,13,6,18,1,21485
2915,895,821,15,18,1,22685
2916,895,814,10,20,1,22270
2917,895,822,3,24,1,23361
2918,895,813,3,25,2,23410
2919,895,808,15,27,2,22863
2920,895,815,1,27,2,21370
2921,895,16,10,28,1,22048
2922,895,817,5,28,2,22946
2923,895,1,130,29,2,21609
2924,895,821,15,30,2,22070
2925,895,824,204,31,2,23576
2926,895,819,205,32,2,24005
2927,895,17,9,33,2,21911
2928,895,3,130,33,2,21633
2929,895,820,204,32,2,22802
2930,895,823,205,33,2,22286
2931,895,808,15,34,3,16147
2932,895,20,9,37,2,21298
2933,895,154,206,37,2,22286
2934,895,13,6,38,2,22315
2935,895,4,6,44,2,21453
2936,895,822,3,45,2,26680
2937,895,818,5,51,2,23608
2938,896,821,15,1,1,24859
2939,896,820,204,5,1,18737
2940,896,813,3,8,1,32794
2941,896,5,206,17,1,25323
2942,896,18,1,20,1,24589
2943,896,819,205,20,1,27568
2944,896,13,6,21,1,23936
2945,896,824,204,21,1,26205
2946,896,823,205,21,1,25268
2947,896,815,1,22,1,23808
2948,896,814,10,22,1,24444
2949,896,3,130,22,1,23806
2950,896,817,5,22,1,24226
2951,896,822,3,23,1,25014
2952,896,1,130,25,1,23904
2953,896,4,6,26,1,23817
2954,896,20,9,27,1,24086
2955,896,820,204,26,2,24293
2956,896,808,15,27,1,24030
2957,896,818,5,27,1,24381
2958,896,17,9,28,1,23537
2959,896,154,206,29,1,23876
2960,896,5,206,31,2,36333
2961,896,821,15,36,2,25027
2962,896,13,6,38,2,24116
2963,896,814,10,49,2,24914
2964,896,819,205,50,2,18692
2965,897,818,5,10,1,23455
2966,897,817,5,14,1,22721
2967,897,5,206,15,1,23019
2968,897,822,3,17,1,24166
2969,897,16,10,17,1,23161
2970,897,13,6,19,1,22342
2971,897,815,1,19,1,22591
2972,897,18,1,20,1,22746
2973,897,808,15,20,1,23887
2974,897,814,10,20,1,23237
2975,897,4,6,21,1,22755
2976,897,1,130,21,1,22655
2977,897,824,204,21,1,24657
2978,897,3,130,22,1,23328
2979,897,821,15,22,1,23857
2980,897,17,9,23,1,25012
2981,897,813,3,23,1,23600
2982,897,20,9,24,1,22510
2983,897,823,205,24,1,23732
2984,897,819,205,25,1,24099
2985,897,820,204,26,1,25060
2986,897,818,5,28,2,24183
2987,897,13,6,34,2,17367
2988,897,5,206,34,2,22646
2989,897,16,10,37,2,24001
2990,897,822,3,41,2,23695
2991,897,817,5,42,2,23340
2992,897,18,1,43,2,23788
2993,897,13,6,43,3,22655
2994,897,813,3,43,2,26734
2995,897,3,130,44,2,22753
2996,897,815,1,44,2,22397
2997,897,808,15,46,2,23237
2998,897,20,9,47,2,32899
2999,897,17,9,47,2,26718
3000,897,818,5,46,3,23451
3001,897,4,6,47,2,22732
3002,897,1,130,47,2,24423
3003,897,814,10,47,2,23330
3004,897,821,15,47,2,23138
3005,897,823,205,47,2,27107
3006,897,824,204,47,2,23403
3007,897,820,204,48,2,23449
3008,897,1,130,52,3,17385
3009,897,823,205,52,3,17339
3010,897,16,10,54,3,22981
3011,897,820,204,66,3,23222
3012,898,154,206,1,1,17255
3013,898,821,15,1,1,32657
3014,898,815,10,1,1,25541
3015,898,18,1,11,1,22411
3016,898,815,10,11,2,22497
3017,898,3,130,12,1,24331
3018,898,817,9,12,1,22994
3019,898,825,1,12,1,23150
3020,898,808,10,12,1,22615
3021,898,4,6,12,1,22887
3022,898,8,6,12,1,25543
3023,898,818,5,12,1,23124
3024,898,826,5,12,1,30514
3025,898,828,205,23,1,23238
3026,898,820,204,24,1,24209
3027,898,824,204,20,1,23821
3028,898,154,206,28,2,22264
3029,898,813,206,29,1,22847
3030,898,821,15,30,2,23797
3031,898,18,1,32,2,22399
3032,898,815,10,32,3,22526
3033,898,808,10,33,2,22933
3034,898,818,5,33,2,22978
3035,898,4,6,35,2,21978
3036,898,817,9,36,2,22427
3037,898,8,6,36,2,21825
3038,898,826,5,36,2,23920
3039,898,825,1,37,2,22273
3040,898,3,130,38,2,23673
3041,898,820,204,41,2,23493
3042,898,824,204,35,2,22656
3043,898,822,3,10,1,34921
3044,898,16,15,35,1,24305
3045,898,822,3,36,2,23117
3046,899,824,204,1,1,52836
3047,899,818,5,2,1,45629
3048,899,8,6,2,1,26399
3049,899,825,1,9,1,37116
3050,899,826,5,10,1,25109
3051,899,821,15,10,1,29420
3052,899,820,204,10,1,25639
3053,899,4,6,11,1,24466
3054,899,16,15,11,1,25998
3055,899,828,205,11,1,30040
3056,899,817,9,12,1,24709
3057,899,13,3,12,1,24637
3058,899,154,206,12,1,25046
3059,899,20,9,13,1,24432
3060,899,18,1,13,1,24841
3061,899,3,130,14,1,24723
3062,899,822,3,14,1,25020
3063,899,1,130,15,1,24604
3064,899,155,205,15,1,27124
3065,899,808,10,16,1,25336
3066,899,818,5,17,2,26598
3067,899,8,6,18,2,24417
3068,899,826,5,22,2,27473
3069,899,821,15,23,2,26325
3070,899,825,1,24,2,30661
3071,899,16,15,24,2,25493
3072,899,18,1,25,2,24524
3073,899,154,206,25,2,25596
3074,899,828,205,26,2,26515
3075,899,4,6,27,2,24222
3076,899,13,3,27,2,24577
3077,899,820,204,27,2,29210
3078,899,817,9,28,2,24775
3079,899,822,3,29,2,24964
3080,899,20,9,31,2,24728
3081,899,155,205,31,2,26505
3082,899,3,130,32,2,25287
3083,899,1,130,33,2,25296
3084,899,808,10,34,2,24887
3085,899,826,5,34,3,25289
3086,899,8,6,34,3,24246
3087,899,828,205,38,3,26030
3088,899,18,1,39,3,25028
3089,899,825,1,39,3,24415
3090,899,817,9,40,3,109329
3091,899,154,206,40,3,25735
3092,899,4,6,42,3,24641
3093,899,820,204,41,3,27828
3094,899,13,3,42,3,24526
3095,899,817,9,42,4,34697
3096,899,822,3,44,3,24498
3097,899,817,9,44,5,34480
3098,899,20,9,49,3,25186
3099,899,3,130,50,3,24654
3100,899,1,130,51,3,24484
3101,900,818,5,1,1,33895
3102,900,16,15,7,1,25293
3103,900,822,3,10,1,25040
3104,900,826,5,10,1,26064
3105,900,824,204,10,1,25756
3106,900,828,205,11,1,25367
3107,900,820,204,11,1,25858
3108,900,4,6,12,1,25770
3109,900,821,15,12,1,25543
3110,900,13,3,13,1,24528
3111,900,8,6,13,1,25009
3112,900,154,206,13,1,25192
3113,900,824,204,13,2,29729
3114,900,825,1,14,1,24611
3115,900,16,15,13,2,40747
3116,900,818,5,14,2,25897
3117,900,808,10,15,1,24757
3118,900,155,205,15,1,27124
3119,900,815,10,16,1,24697
3120,900,20,9,16,1,24964
3121,900,18,1,17,1,24476
3122,900,817,9,18,1,24706
3123,900,1,130,19,1,24687
3124,900,813,206,19,1,25395
3125,900,824,204,18,3,18989
3126,900,3,130,21,1,24851
3127,900,826,5,24,2,25340
3128,900,822,3,25,2,25068
3129,900,825,1,25,2,24559
3130,900,828,205,26,2,25819
3131,900,821,15,27,2,25633
3132,900,13,3,28,2,25896
3133,900,4,6,28,2,24576
3134,900,154,206,28,2,25032
3135,900,820,204,28,2,27233
3136,900,824,204,31,4,25866
3137,900,8,6,33,2,25415
3138,900,815,10,34,2,24737
3139,900,20,9,34,2,26186
3140,900,808,10,35,2,24440
3141,900,18,1,35,2,25245
3142,900,817,9,35,2,24816
3143,900,155,205,35,2,26628
3144,900,154,206,37,3,25693
3145,900,13,3,38,3,24575
3146,900,825,1,38,3,25572
3147,900,813,206,39,2,26440
3148,900,826,5,39,3,25345
3149,900,822,3,40,3,25980
3150,900,1,130,41,2,25146
3151,900,3,130,41,2,24907
3152,900,813,206,40,3,34249
3153,900,820,204,40,3,25981
3154,900,4,6,41,3,24493
3155,900,8,6,41,3,24453
3156,900,824,204,40,5,25383
3157,900,813,206,47,4,32874
3158,901,18,1,7,1,22408
3159,901,154,206,9,1,23213
3160,901,13,3,10,1,78277
3161,901,8,6,10,1,22994
3162,901,815,10,10,1,22914
3163,901,828,205,10,1,23677
3164,901,4,6,11,1,22776
3165,901,808,10,11,1,23438
3166,901,155,205,11,1,24883
3167,901,813,206,11,1,24010
3168,901,824,204,11,1,24784
3169,901,20,9,12,1,22570
3170,901,822,3,12,1,24780
3171,901,820,204,12,1,23781
3172,901,3,130,13,1,23277
3173,901,826,5,14,1,23521
3174,901,821,15,14,1,22988
3175,901,817,9,15,1,23186
3176,901,818,5,15,1,24119
3177,901,1,130,17,1,22968
3178,901,825,1,17,1,23670
3179,901,821,15,27,2,23252
3180,901,828,205,27,2,23730
3181,901,18,1,28,2,22548
3182,901,824,204,28,2,24320
3183,901,815,10,30,2,23636
3184,901,155,205,30,2,25402
3185,901,808,10,31,2,22764
3186,901,822,3,31,2,23639
3187,901,8,6,31,2,23291
3188,901,826,5,31,2,23628
3189,901,825,1,31,2,22579
3190,901,13,3,31,2,23830
3191,901,818,5,32,2,24417
3192,901,813,206,32,2,23022
3193,901,4,6,33,2,22947
3194,901,820,204,32,2,23878
3195,901,20,9,34,2,22246
3196,901,3,130,37,2,23089
3197,901,817,9,37,2,22498
3198,901,1,130,38,2,23999
3199,901,821,15,40,3,22734
3200,901,155,205,40,3,24722
3201,901,828,205,42,3,23969
3202,901,820,204,48,3,23886
3203,902,20,9,12,1,21974
3204,902,817,9,14,1,21969
3205,902,154,206,15,1,22126
3206,902,13,3,15,1,22890
3207,902,813,206,15,1,27851
3208,902,4,6,16,1,21970
3209,902,818,5,16,1,22976
3210,902,8,6,17,1,22056
3211,902,808,10,17,1,22355
3212,902,18,1,17,1,21810
3213,902,16,15,17,1,28013
3214,902,820,204,17,1,24337
3215,902,1,130,18,1,22951
3216,902,815,10,18,1,22367
3217,902,826,5,18,1,22703
3218,902,821,15,18,1,23063
3219,902,828,205,18,1,23091
3220,902,825,1,19,1,21894
3221,902,822,3,20,1,22824
3222,902,3,130,21,1,22254
3223,902,824,204,21,1,22928
3224,902,155,205,23,1,22789
3225,902,13,3,28,2,22381
3226,902,820,204,31,2,23232
3227,902,20,9,33,2,21599
3228,902,154,206,34,2,22078
3229,902,4,6,35,2,22014
3230,902,16,15,35,2,23378
3231,902,808,10,36,2,22724
3232,902,18,1,36,2,24408
3233,902,826,5,36,2,22841
3234,902,821,15,36,2,24780
3235,902,815,10,37,2,22282
3236,902,813,206,37,2,22024
3237,902,828,205,40,2,26671
3238,902,825,1,41,2,21768
3239,902,824,204,41,2,22568
3240,902,1,130,43,2,23590
3241,902,8,6,43,2,22727
3242,902,820,204,42,3,23586
3243,902,3,130,45,2,22309
3244,902,817,9,45,2,21830
3245,902,822,3,45,2,22701
3246,902,13,3,46,3,22304
3247,902,20,9,52,3,21608
3248,902,821,15,52,3,23025
3249,902,4,6,53,3,21664
3250,902,826,5,53,3,22984
3251,903,154,206,1,1,26312
3252,903,16,15,1,1,33207
3253,903,20,9,4,1,66065
3254,903,154,206,23,2,25029
3255,903,820,204,24,1,33074
3256,903,18,1,25,1,25992
3257,903,821,15,25,1,25906
3258,903,155,205,25,1,25421
3259,903,824,204,25,1,32658
3260,903,3,130,26,1,24672
3261,903,1,130,26,1,27509
3262,903,828,205,25,1,28091
3263,903,8,6,26,1,25282
3264,903,817,9,26,1,26584
3265,903,4,6,26,1,26499
3266,903,825,1,26,1,28943
3267,903,818,5,26,1,25444
3268,903,808,10,26,1,25714
3269,903,822,3,26,1,25595
3270,903,8,6,28,2,25684
3271,903,820,204,27,2,37352
3272,903,818,5,37,2,19385
3273,903,13,3,45,1,24264
3274,903,828,205,51,2,25585
3275,903,155,205,62,2,25116
3276,903,820,204,66,3,26137
3277,903,8,6,73,3,31896
3278,904,821,15,1,1,24370
3279,904,821,15,2,2,24768
3280,904,154,206,11,1,23943
3281,904,817,9,13,1,23606
3282,904,822,3,14,1,23448
3283,904,18,1,14,1,23493
3284,904,20,9,15,1,23904
3285,904,13,3,15,1,27949
3286,904,818,5,15,1,24433
3287,904,825,1,15,1,23479
3288,904,16,15,15,1,23703
3289,904,4,6,16,1,23932
3290,904,8,6,17,1,23925
3291,904,3,130,18,1,23882
3292,904,1,130,19,1,24417
3293,904,826,5,29,1,25235
3294,904,821,15,32,3,24403
3295,904,815,10,34,1,23907
3296,904,822,3,35,2,24491
3297,904,20,9,36,2,23340
3298,904,817,9,37,2,23274
3299,904,18,1,38,2,25050
3300,904,818,5,39,2,23975
3301,904,8,6,39,2,24221
3302,904,16,15,40,2,24068
3303,904,808,10,41,1,23902
3304,904,3,130,44,2,25102
3305,904,4,6,44,2,23790
3306,904,1,130,45,2,23554
3307,904,825,1,45,2,23907
3308,904,154,206,46,2,23856
3309,904,826,5,46,2,25698
3310,904,13,3,48,2,24012
3311,905,154,206,3,1,21884
3312,905,818,5,8,1,22232
3313,905,808,10,9,1,21920
3314,905,825,1,10,1,21670
3315,905,826,5,10,1,21906
3316,905,817,9,10,1,21467
3317,905,3,130,11,1,21474
3318,905,16,15,11,1,22960
3319,905,821,15,12,1,55222
3320,905,1,130,13,1,22226
3321,905,13,3,14,1,21896
3322,905,4,6,14,1,21234
3323,905,155,205,14,1,22480
3324,905,822,3,15,1,21133
3325,905,8,6,15,1,21914
3326,905,20,9,20,1,21381
3327,905,821,15,21,2,29067
3328,905,813,206,26,1,23343
3329,905,18,1,27,1,21505
3330,905,154,206,27,2,24212
3331,905,828,205,28,1,23177
3332,905,815,10,29,1,23770
3333,905,20,9,28,2,29844
3334,905,820,204,37,1,22977
3335,905,1,130,39,2,22555
3336,905,808,10,39,2,22246
3337,905,818,5,39,2,22374
3338,905,3,130,40,2,21664
3339,905,825,1,40,2,21882
3340,905,822,3,41,2,22208
3341,905,824,204,40,1,24452
3342,905,13,3,43,2,22096
3343,905,817,9,43,2,21398
3344,905,16,15,43,2,22449
3345,905,828,205,43,2,25178
3346,905,8,6,44,2,21618
3347,905,821,15,45,3,22530
3348,905,4,6,47,2,21276
3349,905,815,10,55,2,21960
3350,905,813,206,56,2,22612
3351,905,18,1,58,2,21242
3352,906,820,204,2,2,23154
3353,906,20,9,10,1,28558
3354,906,826,5,14,1,28700
3355,906,817,9,15,1,28483
3356,906,3,130,18,1,28329
3357,906,155,205,18,1,29507
3358,906,16,15,23,1,29956
3359,906,1,130,24,1,29679
3360,906,4,6,25,1,34410
3361,906,815,10,26,1,29599
3362,906,813,206,26,1,28831
3363,906,825,1,27,1,28745
3364,906,818,5,27,1,30218
3365,906,18,1,28,1,28645
3366,906,808,10,29,1,29579
3367,906,824,204,29,1,30353
3368,906,155,205,29,2,29540
3369,906,154,206,30,1,29710
3370,906,822,3,31,1,29104
3371,906,820,204,29,3,29737
3372,906,20,9,33,2,28787
3373,906,826,5,35,2,28575
3374,906,1,130,41,2,29291
3375,907,825,1,1,1,25859
3376,907,828,205,3,1,27495
3377,907,826,5,9,1,20313
3378,907,4,6,12,1,19174
3379,907,18,1,13,1,22604
3380,907,817,9,13,1,19050
3381,907,818,5,13,1,20274
3382,907,20,9,14,1,19607
3383,907,808,10,14,1,19564
3384,907,815,10,14,1,21802
3385,907,821,15,14,1,21002
3386,907,3,130,15,1,20055
3387,907,822,3,15,1,20115
3388,907,155,205,15,1,20121
3389,907,16,15,16,1,20031
3390,907,820,204,16,1,23883
3391,907,813,206,18,1,19099
3392,907,828,205,18,2,19890
3393,907,8,6,20,1,19737
3394,907,824,204,20,1,20031
3395,907,154,206,24,1,18928
3396,907,1,130,26,1,19710
3397,907,825,1,29,2,19135
3398,907,18,1,31,2,18916
3399,907,821,15,31,2,23305
3400,907,16,15,32,2,19638
3401,907,826,5,32,2,20251
3402,907,155,205,32,2,20092
3403,907,820,204,32,2,20920
3404,907,4,6,33,2,19032
3405,907,20,9,34,2,19061
3406,907,8,6,34,2,19867
3407,907,815,10,34,2,19843
3408,907,817,9,35,2,19358
3409,907,818,5,37,2,26711
3410,907,813,206,38,2,19126
3411,907,808,10,39,2,19514
3412,907,822,3,40,2,20206
3413,907,3,130,41,2,20257
3414,907,1,130,42,2,19918
3415,907,828,205,41,3,20423
3416,907,20,9,45,3,18879
3417,907,824,204,45,2,20575
3418,907,817,9,46,3,18868
3419,907,16,15,47,3,20424
3420,907,820,204,47,3,20632
3421,907,155,205,48,3,20358
3422,907,818,5,49,3,20431
3423,907,1,130,50,3,19868
3424,907,821,15,50,3,19779
3425,907,815,10,52,3,19932
3426,907,825,1,53,3,19427
3427,907,8,6,53,3,19740
3428,907,4,6,55,3,19308
3429,907,18,1,61,3,19221
3430,908,18,1,8,1,26737
3431,908,817,9,8,1,22205
3432,908,808,10,8,1,24040
3433,908,13,3,8,1,22851
3434,908,818,5,8,1,23809
3435,908,815,10,8,1,25535
3436,908,821,15,8,1,24050
3437,908,16,15,8,1,31956
3438,908,1,130,8,1,23800
3439,908,8,6,8,1,23214
3440,908,154,206,8,1,23979
3441,908,826,5,8,1,23423
3442,908,155,205,8,1,34086
3443,908,820,204,8,1,24625
3444,908,813,206,8,1,22376
3445,908,3,130,9,1,22827
3446,908,822,3,9,1,25497
3447,908,20,9,9,1,22170
3448,908,4,6,9,1,22253
3449,908,824,204,9,1,22892
3450,908,18,1,15,2,22807
3451,908,825,1,15,1,23546
3452,908,813,206,17,2,32608
3453,908,824,204,17,2,25504
3454,908,817,9,23,2,23741
3455,908,13,3,23,2,22111
3456,908,822,3,23,2,22518
3457,908,826,5,30,2,22202
3458,908,3,130,32,2,23864
3459,908,20,9,33,2,21608
3460,908,818,5,34,2,23123
3461,908,18,1,37,3,22211
3462,908,4,6,38,2,21634
3463,908,1,130,39,2,23364
3464,908,16,15,39,2,22500
3465,908,825,1,39,2,21812
3466,908,8,6,41,2,22154
3467,908,824,204,42,3,24226
3468,908,813,206,43,3,21818
3469,908,13,3,45,3,22278
3470,908,820,204,45,2,23232
3471,908,817,9,54,3,22273
3472,908,3,130,56,3,22001
3473,908,822,3,59,3,22589
3474,909,154,206,1,1,29256
3475,909,824,204,1,1,25362
3476,909,1,130,2,1,25580
3477,909,3,130,8,1,29997
3478,909,8,6,8,1,22858
3479,909,815,10,9,1,24104
3480,909,13,3,9,1,23945
3481,909,20,9,10,1,22800
3482,909,826,5,10,1,24082
3483,909,808,10,10,1,23823
3484,909,817,9,11,1,22913
3485,909,825,1,11,1,23115
3486,909,16,15,11,1,23755
3487,909,828,205,11,1,24083
3488,909,820,204,11,1,23734
3489,909,822,3,12,1,22769
3490,909,4,6,12,1,28920
3491,909,18,1,13,1,22800
3492,909,154,206,13,2,22838
3493,909,821,15,14,1,23259
3494,909,818,5,15,1,23571
3495,909,1,130,17,2,23066
3496,909,3,130,19,2,22936
3497,909,8,6,21,2,22819
3498,909,13,3,21,2,24083
3499,909,16,15,21,2,23779
3500,909,20,9,22,2,22731
3501,909,815,10,22,2,22977
3502,909,825,1,23,2,22414
3503,909,824,204,23,2,23918
3504,909,826,5,24,2,24436
3505,909,828,205,24,2,24213
3506,909,4,6,25,2,22974
3507,909,817,9,27,2,22675
3508,909,154,206,27,3,24569
3509,909,822,3,28,2,23176
3510,909,18,1,29,2,22588
3511,909,818,5,29,2,23202
3512,909,820,204,29,2,24873
3513,909,808,10,30,2,23841
3514,909,821,15,30,2,22898
3515,909,1,130,31,3,24757
3516,909,3,130,34,3,23392
3517,909,20,9,34,3,23190
3518,909,16,15,34,3,23732
3519,909,13,3,35,3,23224
3520,910,821,15,9,1,26376
3521,910,20,9,18,1,25176
3522,910,815,10,19,1,24938
3523,910,808,10,19,1,25547
3524,910,8,6,20,1,24547
3525,910,154,206,20,1,25098
3526,910,825,1,21,1,24214
3527,910,4,6,21,1,24913
3528,910,813,206,21,1,24223
3529,910,18,1,22,1,24669
3530,910,155,205,22,1,25277
3531,910,13,3,23,1,24323
3532,910,3,130,24,1,24583
3533,910,822,3,24,1,24991
3534,910,818,5,24,1,25046
3535,910,16,15,24,1,26864
3536,910,1,130,25,1,24453
3537,910,817,9,26,1,24388
3538,910,824,204,27,1,26641
3539,910,826,5,30,1,24651
3540,910,828,205,30,1,28685
3541,910,821,15,36,2,25693
3542,910,821,15,49,3,26849
3543,911,818,5,24,2,35309
3544,911,16,15,24,2,29748
3545,911,20,9,25,2,28733
3546,911,8,6,25,2,29164
3547,911,808,10,25,2,29362
3548,911,1,130,26,2,31040
3549,911,825,1,26,2,28841
3550,911,817,9,27,2,29113
3551,911,815,10,29,2,29502
3552,911,154,206,30,3,29761
3553,911,813,206,30,3,29363
3554,911,815,10,30,3,35289
3555,911,824,204,30,2,29885
3556,911,4,6,31,3,28991
3557,911,828,205,30,2,30364
3558,911,18,1,31,2,28627
3559,911,8,6,31,3,30194
3560,911,808,10,31,3,30415
3561,911,16,15,31,3,30672
3562,911,813,206,31,4,29655
3563,911,820,204,41,3,29877
3564,911,826,5,43,3,31092
3565,911,818,5,44,3,30111
3566,911,815,10,44,4,29339
3567,911,824,204,45,3,29752
3568,911,825,1,46,3,28706
3569,911,1,130,52,3,29284
3570,911,16,15,8,1,29887
3571,911,808,10,9,1,29987
3572,911,13,3,10,1,29578
3573,911,826,5,10,1,30089
