result_id,race_id,driver_id,constructor_id,status_id,position,grid,positions_gained,points,laps,milliseconds,fastest_lap,rank,fastest_lap_time_ms,fastest_lap_speed
2264,127,31,3,1,4,4,0.0,3.0,62,5395514.0,0,0,0,0.0
2265,127,18,4,1,5,9,4.0,2.0,62,5434184.0,0,0,0,0.0
2266,127,14,1,11,6,6,0.0,1.0,61,0.0,0,0,0,0.0
2267,127,35,16,11,7,10,3.0,0.0,61,0.0,0,0,0,0.0
2268,127,13,15,11,8,11,3.0,0.0,61,0.0,0,0,0,0.0
2269,127,15,4,11,9,8,-1.0,0.0,61,0.0,0,0,0,0.0
2270,127,2,15,11,10,7,-3.0,0.0,61,0.0,0,0,0,0.0
2271,127,17,18,12,11,19,8.0,0.0,60,0.0,0,0,0,0.0
2272,127,59,21,75,0,20,20.0,0.0,50,0.0,0,0,0,0.0
2273,127,56,19,30,0,18,18.0,0.0,45,0.0,0,0,0,0.0
2274,127,8,1,43,0,5,5.0,0.0,44,0.0,0,0,0,0.0
2275,127,44,16,37,0,12,12.0,0.0,44,0.0,0,0,0,0.0
2276,127,37,19,30,0,22,22.0,0.0,30,0.0,0,0,0,0.0
2277,127,63,7,6,0,16,16.0,0.0,26,0.0,0,0,0,0.0
2278,127,49,21,75,0,13,13.0,0.0,25,0.0,0,0,0,0.0
2279,127,21,17,9,0,15,15.0,0.0,19,0.0,0,0,0,0.0
2280,127,11,17,6,0,14,14.0,0.0,5,0.0,0,0,0,0.0
2281,127,66,7,10,0,17,17.0,0.0,0,0.0,0,0,0,0.0
2282,127,62,18,77,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2283,128,30,6,1,1,1,0.0,10.0,65,5429981.0,0,0,0,0.0
2284,128,31,3,1,2,4,2.0,6.0,65,5465611.0,0,0,0,0.0
2285,128,14,1,1,3,7,4.0,4.0,65,5472604.0,0,0,0,0.0
2286,128,2,15,1,4,8,4.0,3.0,65,5496678.0,0,0,0,0.0
2287,128,13,15,1,5,11,6.0,2.0,65,5508954.0,0,0,0,0.0
2288,128,49,21,1,6,10,4.0,1.0,65,5510411.0,0,0,0,0.0
2289,128,35,16,11,7,15,8.0,0.0,64,0.0,0,0,0,0.0
2290,128,66,7,11,8,19,11.0,0.0,64,0.0,0,0,0,0.0
2291,128,63,7,11,9,17,8.0,0.0,64,0.0,0,0,0,0.0
2292,128,15,4,5,10,9,-1.0,0.0,63,0.0,0,0,0,0.0
2293,128,23,3,5,11,3,-8.0,0.0,63,0.0,0,0,0,0.0
2294,128,18,4,9,12,6,-6.0,0.0,60,0.0,0,0,0,0.0
2295,128,44,16,43,0,13,13.0,0.0,43,0.0,0,0,0,0.0
2296,128,56,19,9,0,22,22.0,0.0,41,0.0,0,0,0,0.0
2297,128,59,21,9,0,14,14.0,0.0,40,0.0,0,0,0,0.0
2298,128,11,17,20,0,18,18.0,0.0,10,0.0,0,0,0,0.0
2299,128,21,17,9,0,12,12.0,0.0,5,0.0,0,0,0,0.0
2300,128,8,1,65,0,5,5.0,0.0,4,0.0,0,0,0,0.0
2301,128,37,19,20,0,16,16.0,0.0,2,0.0,0,0,0,0.0
2302,128,22,6,6,0,2,2.0,0.0,0,0.0,0,0,0,0.0
2303,128,17,18,78,0,20,20.0,0.0,0,0.0,0,0,0,0.0
2304,128,62,18,78,0,21,21.0,0.0,0,0.0,0,0,0,0.0
2305,129,30,6,1,1,3,2.0,10.0,71,5631562.0,0,0,0,0.0
2306,129,22,6,1,2,1,-1.0,6.0,71,5631744.0,0,0,0,0.0
2307,129,31,3,1,3,4,1.0,4.0,71,5649292.0,0,0,0,0.0
2308,129,23,3,1,4,2,-2.0,3.0,71,5650010.0,0,0,0,0.0
2309,129,21,17,1,5,15,10.0,2.0,71,5681527.0,0,0,0,0.0
2310,129,14,1,1,6,8,2.0,1.0,71,5682234.0,0,0,0,0.0
2311,129,18,4,1,7,13,6.0,0.0,71,5682791.0,0,0,0,0.0
2312,129,63,7,1,8,10,2.0,0.0,71,5700987.0,0,0,0,0.0
2313,129,66,7,1,9,14,5.0,0.0,71,5701280.0,0,0,0,0.0
2314,129,35,16,11,10,17,7.0,0.0,70,0.0,0,0,0,0.0
2315,129,49,21,12,11,11,0.0,0.0,69,0.0,0,0,0,0.0
2316,129,17,18,12,12,21,9.0,0.0,69,0.0,0,0,0,0.0
2317,129,15,4,32,0,16,16.0,0.0,44,0.0,0,0,0,0.0
2318,129,62,18,5,0,22,22.0,0.0,42,0.0,0,0,0,0.0
2319,129,56,19,9,0,20,20.0,0.0,38,0.0,0,0,0,0.0
2320,129,2,15,4,0,5,5.0,0.0,27,0.0,0,0,0,0.0
2321,129,11,17,4,0,18,18.0,0.0,26,0.0,0,0,0,0.0
2322,129,44,16,5,0,9,9.0,0.0,22,0.0,0,0,0,0.0
2323,129,13,15,22,0,7,7.0,0.0,7,0.0,0,0,0,0.0
2324,129,8,1,5,0,6,6.0,0.0,5,0.0,0,0,0,0.0
2325,129,59,21,4,0,12,12.0,0.0,2,0.0,0,0,0,0.0
2326,129,37,19,37,0,19,19.0,0.0,0,0.0,0,0,0,0.0
2327,130,14,1,1,1,2,1.0,10.0,78,6339055.0,0,0,0,0.0
2328,130,30,6,1,2,3,1.0,6.0,78,6340105.0,0,0,0,0.0
2329,130,23,3,1,3,4,1.0,4.0,78,6406505.0,0,0,0,0.0
2330,130,15,4,11,4,7,3.0,3.0,77,0.0,0,0,0,0.0
2331,130,21,17,11,5,11,6.0,2.0,77,0.0,0,0,0,0.0
2332,130,49,21,11,6,12,6.0,1.0,77,0.0,0,0,0,0.0
2333,130,22,6,11,7,5,-2.0,0.0,77,0.0,0,0,0,0.0
2334,130,2,15,12,8,15,7.0,0.0,76,0.0,0,0,0,0.0
2335,130,56,19,12,9,19,10.0,0.0,76,0.0,0,0,0,0.0
2336,130,37,19,12,10,17,7.0,0.0,76,0.0,0,0,0,0.0
2337,130,17,18,12,11,20,9.0,0.0,76,0.0,0,0,0,0.0
2338,130,59,21,12,12,21,9.0,0.0,76,0.0,0,0,0,0.0
2339,130,63,7,23,0,9,9.0,0.0,69,0.0,0,0,0,0.0
2340,130,13,15,3,0,13,13.0,0.0,63,0.0,0,0,0,0.0
2341,130,44,16,4,0,18,18.0,0.0,51,0.0,0,0,0,0.0
2342,130,18,4,4,0,8,8.0,0.0,51,0.0,0,0,0,0.0
2343,130,31,3,5,0,1,1.0,0.0,46,0.0,0,0,0,0.0
2344,130,35,16,26,0,14,14.0,0.0,44,0.0,0,0,0,0.0
2345,130,8,1,4,0,6,6.0,0.0,41,0.0,0,0,0,0.0
2346,130,62,18,3,0,22,22.0,0.0,29,0.0,0,0,0,0.0
2347,130,11,17,20,0,16,16.0,0.0,22,0.0,0,0,0,0.0
2348,130,66,7,3,0,10,10.0,0.0,15,0.0,0,0,0,0.0
2349,131,30,6,1,1,2,1.0,10.0,70,5616111.0,0,0,0,0.0
2350,131,14,1,1,2,8,6.0,6.0,70,5617243.0,0,0,0,0.0
2351,131,22,6,1,3,3,0.0,4.0,70,5623193.0,0,0,0,0.0
2352,131,8,1,1,4,5,1.0,3.0,70,5653674.0,0,0,0,0.0
2353,131,21,17,1,5,6,1.0,2.0,70,5658923.0,0,0,0,0.0
2354,131,15,4,1,6,10,4.0,1.0,70,5665058.0,0,0,0,0.0
2355,131,23,3,5,7,4,-3.0,0.0,70,0.0,0,0,0,0.0
2356,131,44,16,11,8,11,3.0,0.0,69,0.0,0,0,0,0.0
2357,131,13,15,11,9,12,3.0,0.0,69,0.0,0,0,0,0.0
2358,131,11,17,11,10,15,5.0,0.0,69,0.0,0,0,0,0.0
2359,131,17,18,11,11,21,10.0,0.0,69,0.0,0,0,0,0.0
2360,131,2,15,11,12,7,-5.0,0.0,69,0.0,0,0,0,0.0
2361,131,49,21,11,13,19,6.0,0.0,69,0.0,0,0,0,0.0
2362,131,62,18,12,14,22,8.0,0.0,68,0.0,0,0,0,0.0
2363,131,18,4,6,15,13,-2.0,0.0,65,0.0,0,0,0,0.0
2364,131,31,3,5,0,1,1.0,0.0,56,0.0,0,0,0,0.0
2365,131,66,7,20,0,20,20.0,0.0,45,0.0,0,0,0,0.0
2366,131,56,19,25,0,14,14.0,0.0,41,0.0,0,0,0,0.0
2367,131,63,7,23,0,18,18.0,0.0,41,0.0,0,0,0,0.0
2368,131,37,19,6,0,16,16.0,0.0,29,0.0,0,0,0,0.0
2369,131,59,21,22,0,17,17.0,0.0,16,0.0,0,0,0,0.0
2370,131,35,16,51,0,9,9.0,0.0,8,0.0,0,0,0,0.0
2371,132,22,6,1,1,4,3.0,10.0,60,5707426.0,0,0,0,0.0
2372,132,30,6,1,2,3,1.0,6.0,60,5707720.0,0,0,0,0.0
2373,132,8,1,1,3,6,3.0,4.0,60,5753861.0,0,0,0,0.0
2374,132,23,3,1,4,2,-2.0,3.0,60,5774389.0,0,0,0,0.0
2375,132,18,4,1,5,8,3.0,2.0,60,5784370.0,0,0,0,0.0
2376,132,13,15,11,6,11,5.0,1.0,59,0.0,0,0,0,0.0
2377,132,2,15,11,7,9,2.0,0.0,59,0.0,0,0,0,0.0
2378,132,15,4,11,8,7,-1.0,0.0,59,0.0,0,0,0,0.0
2379,132,44,16,11,9,12,3.0,0.0,59,0.0,0,0,0,0.0
2380,132,37,19,11,10,16,6.0,0.0,59,0.0,0,0,0,0.0
2381,132,59,21,11,11,21,10.0,0.0,59,0.0,0,0,0,0.0
2382,132,35,16,11,12,19,7.0,0.0,59,0.0,0,0,0,0.0
2383,132,49,21,11,13,15,2.0,0.0,59,0.0,0,0,0,0.0
2384,132,66,7,11,14,13,-1.0,0.0,59,0.0,0,0,0,0.0
2385,132,17,18,12,15,20,5.0,0.0,58,0.0,0,0,0,0.0
2386,132,11,17,12,16,14,-2.0,0.0,58,0.0,0,0,0,0.0
2387,132,63,7,6,0,10,10.0,0.0,51,0.0,0,0,0,0.0
2388,132,62,18,9,0,22,22.0,0.0,48,0.0,0,0,0,0.0
2389,132,56,19,9,0,17,17.0,0.0,41,0.0,0,0,0,0.0
2390,132,31,3,4,0,1,1.0,0.0,27,0.0,0,0,0,0.0
2391,132,14,1,4,0,5,5.0,0.0,27,0.0,0,0,0,0.0
2392,132,21,17,3,0,18,18.0,0.0,26,0.0,0,0,0,0.0
2393,133,30,6,1,1,3,2.0,10.0,60,5505015.0,0,0,0,0.0
2394,133,22,6,1,2,2,0.0,6.0,60,5519593.0,0,0,0,0.0
2395,133,31,3,1,3,1,-2.0,4.0,60,5536676.0,0,0,0,0.0
2396,133,35,16,11,4,9,5.0,3.0,59,0.0,0,0,0,0.0
2397,133,44,16,11,5,13,8.0,2.0,59,0.0,0,0,0,0.0
2398,133,2,15,11,6,10,4.0,1.0,59,0.0,0,0,0,0.0
2399,133,21,17,11,7,17,10.0,0.0,59,0.0,0,0,0,0.0
2400,133,23,3,11,8,4,-4.0,0.0,59,0.0,0,0,0,0.0
2401,133,13,15,11,9,11,2.0,0.0,59,0.0,0,0,0,0.0
2402,133,14,1,12,10,6,-4.0,0.0,58,0.0,0,0,0,0.0
2403,133,37,19,12,11,21,10.0,0.0,58,0.0,0,0,0,0.0
2404,133,18,4,36,12,12,0.0,0.0,54,0.0,0,0,0,0.0
2405,133,11,17,5,0,14,14.0,0.0,50,0.0,0,0,0,0.0
2406,133,8,1,5,0,5,5.0,0.0,44,0.0,0,0,0,0.0
2407,133,15,4,40,0,7,7.0,0.0,29,0.0,0,0,0,0.0
2408,133,59,21,30,0,18,18.0,0.0,28,0.0,0,0,0,0.0
2409,133,56,19,20,0,19,19.0,0.0,23,0.0,0,0,0,0.0
2410,133,49,21,5,0,16,16.0,0.0,20,0.0,0,0,0,0.0
2411,133,63,7,79,0,8,8.0,0.0,15,0.0,0,0,0,0.0
2412,133,17,18,8,0,20,20.0,0.0,9,0.0,0,0,0,0.0
2413,133,66,7,8,0,15,15.0,0.0,0,0.0,0,0,0,0.0
2414,134,30,6,1,1,2,1.0,10.0,72,5529837.0,0,0,0,0.0
2415,134,8,1,1,2,4,2.0,6.0,72,5530941.0,0,0,0,0.0
2416,134,14,1,1,3,6,3.0,4.0,72,5561812.0,0,0,0,0.0
2417,134,31,3,1,4,1,-3.0,3.0,72,5570512.0,0,0,0,0.0
2418,134,23,3,1,5,5,0.0,2.0,72,5571609.0,0,0,0,0.0
2419,134,18,4,11,6,7,1.0,1.0,71,0.0,0,0,0,0.0
2420,134,2,15,11,7,10,3.0,0.0,71,0.0,0,0,0,0.0
2421,134,17,18,11,8,18,10.0,0.0,71,0.0,0,0,0,0.0
2422,134,37,19,12,9,15,6.0,0.0,70,0.0,0,0,0,0.0
2423,134,62,18,14,10,19,9.0,0.0,68,0.0,0,0,0,0.0
2424,134,66,7,5,11,17,6.0,0.0,65,0.0,0,0,0,0.0
2425,134,56,19,65,0,9,9.0,0.0,52,0.0,0,0,0,0.0
2426,134,15,4,5,0,8,8.0,0.0,49,0.0,0,0,0,0.0
2427,134,13,15,26,0,12,12.0,0.0,48,0.0,0,0,0,0.0
2428,134,63,7,5,0,16,16.0,0.0,48,0.0,0,0,0,0.0
2429,134,35,16,5,0,13,13.0,0.0,35,0.0,0,0,0,0.0
2430,134,44,16,3,0,11,11.0,0.0,29,0.0,0,0,0,0.0
2431,134,11,17,20,0,14,14.0,0.0,23,0.0,0,0,0,0.0
2432,134,22,6,80,0,3,3.0,0.0,0,0.0,0,0,0,0.0
2433,134,49,21,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2434,134,59,21,81,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2435,134,21,17,82,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2436,135,30,6,1,1,1,0.0,10.0,67,5272078.0,0,0,0,0.0
2437,135,31,3,1,2,4,2.0,6.0,67,5282581.0,0,0,0,0.0
2438,135,23,3,1,3,2,-1.0,4.0,67,5286544.0,0,0,0,0.0
2439,135,22,6,1,4,3,-1.0,3.0,67,5295273.0,0,0,0,0.0
2440,135,14,1,11,5,9,4.0,2.0,66,0.0,0,0,0,0.0
2441,135,2,15,11,6,10,4.0,1.0,66,0.0,0,0,0,0.0
2442,135,13,15,11,7,14,7.0,0.0,66,0.0,0,0,0,0.0
2443,135,11,17,11,8,12,4.0,0.0,66,0.0,0,0,0,0.0
2444,135,63,7,11,9,19,10.0,0.0,66,0.0,0,0,0,0.0
2445,135,21,17,5,0,6,6.0,0.0,59,0.0,0,0,0,0.0
2446,135,8,1,20,0,5,5.0,0.0,59,0.0,0,0,0,0.0
2447,135,56,19,23,0,16,16.0,0.0,57,0.0,0,0,0,0.0
2448,135,59,21,5,0,18,18.0,0.0,48,0.0,0,0,0,0.0
2449,135,44,16,5,0,7,7.0,0.0,39,0.0,0,0,0,0.0
2450,135,15,4,20,0,8,8.0,0.0,36,0.0,0,0,0,0.0
2451,135,35,16,6,0,11,11.0,0.0,27,0.0,0,0,0,0.0
2452,135,18,4,5,0,13,13.0,0.0,24,0.0,0,0,0,0.0
2453,135,66,7,5,0,17,17.0,0.0,23,0.0,0,0,0,0.0
2454,135,17,18,9,0,21,21.0,0.0,23,0.0,0,0,0,0.0
2455,135,49,21,9,0,15,15.0,0.0,18,0.0,0,0,0,0.0
2456,135,37,19,7,0,20,20.0,0.0,0,0.0,0,0,0,0.0
2457,136,22,6,1,1,1,0.0,10.0,77,6109001.0,0,0,0,0.0
2458,136,30,6,1,2,2,0.0,6.0,77,6109435.0,0,0,0,0.0
2459,136,23,3,1,3,3,0.0,4.0,77,6122357.0,0,0,0,0.0
2460,136,8,1,1,4,11,7.0,3.0,77,6138480.0,0,0,0,0.0
2461,136,14,1,1,5,10,5.0,2.0,77,6146801.0,0,0,0,0.0
2462,136,21,17,1,6,5,-1.0,1.0,77,6177805.0,0,0,0,0.0
2463,136,13,15,1,7,7,0.0,0.0,77,6182613.0,0,0,0,0.0
2464,136,15,4,11,8,6,-2.0,0.0,76,0.0,0,0,0,0.0
2465,136,2,15,11,9,8,-1.0,0.0,76,0.0,0,0,0,0.0
2466,136,11,17,11,10,14,4.0,0.0,76,0.0,0,0,0,0.0
2467,136,31,3,11,11,4,-7.0,0.0,76,0.0,0,0,0,0.0
2468,136,44,16,11,12,12,0.0,0.0,76,0.0,0,0,0,0.0
2469,136,37,19,12,13,15,2.0,0.0,75,0.0,0,0,0,0.0
2470,136,66,7,12,14,18,4.0,0.0,75,0.0,0,0,0,0.0
2471,136,63,7,12,15,17,2.0,0.0,75,0.0,0,0,0,0.0
2472,136,17,18,12,16,19,3.0,0.0,75,0.0,0,0,0,0.0
2473,136,19,18,20,0,20,20.0,0.0,58,0.0,0,0,0,0.0
2474,136,18,4,20,0,9,9.0,0.0,30,0.0,0,0,0,0.0
2475,136,56,19,5,0,16,16.0,0.0,23,0.0,0,0,0,0.0
2476,136,35,16,7,0,13,13.0,0.0,20,0.0,0,0,0,0.0
2477,137,30,6,1,1,1,0.0,10.0,44,4880634.0,0,0,0,0.0
2478,137,22,6,1,2,3,1.0,6.0,44,4882611.0,0,0,0,0.0
2479,137,31,3,1,3,5,2.0,4.0,44,4899079.0,0,0,0,0.0
2480,137,14,1,1,4,6,2.0,3.0,44,4899991.0,0,0,0,0.0
2481,137,23,3,1,5,4,-1.0,2.0,44,4937074.0,0,0,0,0.0
2482,137,56,19,1,6,8,2.0,1.0,44,4958004.0,0,0,0,0.0
2483,137,63,7,1,7,9,2.0,0.0,44,4958443.0,0,0,0,0.0
2484,137,35,16,1,8,12,4.0,0.0,44,4960489.0,0,0,0,0.0
2485,137,66,7,11,9,13,4.0,0.0,43,0.0,0,0,0,0.0
2486,137,2,15,11,10,18,8.0,0.0,43,0.0,0,0,0,0.0
2487,137,11,17,11,11,16,5.0,0.0,43,0.0,0,0,0,0.0
2488,137,44,16,5,12,15,3.0,0.0,39,0.0,0,0,0,0.0
2489,137,21,17,5,0,14,14.0,0.0,38,0.0,0,0,0,0.0
2490,137,37,19,22,0,11,11.0,0.0,37,0.0,0,0,0,0.0
2491,137,13,15,5,0,17,17.0,0.0,37,0.0,0,0,0,0.0
2492,137,8,1,5,0,2,2.0,0.0,35,0.0,0,0,0,0.0
2493,137,15,4,5,0,7,7.0,0.0,35,0.0,0,0,0,0.0
2494,137,19,18,20,0,20,20.0,0.0,17,0.0,0,0,0,0.0
2495,137,18,4,5,0,10,10.0,0.0,10,0.0,0,0,0,0.0
2496,137,17,18,6,0,19,19.0,0.0,4,0.0,0,0,0,0.0
2497,138,22,6,1,1,4,3.0,10.0,53,4579982.0,0,0,0,0.0
2498,138,30,6,1,2,2,0.0,6.0,53,4580237.0,0,0,0,0.0
2499,138,56,19,1,3,5,2.0,4.0,53,4632561.0,0,0,0,0.0
2500,138,15,4,1,4,11,7.0,3.0,53,4638201.0,0,0,0,0.0
2501,138,18,4,1,5,17,12.0,2.0,53,4647752.0,0,0,0,0.0
2502,138,44,16,1,6,16,10.0,1.0,53,4648473.0,0,0,0,0.0
2503,138,14,1,1,7,7,0.0,0.0,53,4649029.0,0,0,0,0.0
2504,138,21,17,1,8,12,4.0,0.0,53,4650873.0,0,0,0,0.0
2505,138,35,16,1,9,9,0.0,0.0,53,4661050.0,0,0,0,0.0
2506,138,2,15,1,10,15,5.0,0.0,53,4662028.0,0,0,0,0.0
2507,138,63,7,11,11,10,-1.0,0.0,52,0.0,0,0,0,0.0
2508,138,11,17,11,12,18,6.0,0.0,52,0.0,0,0,0,0.0
2509,138,62,18,16,13,20,7.0,0.0,47,0.0,0,0,0,0.0
2510,138,31,3,83,0,1,1.0,0.0,33,0.0,0,0,0,0.0
2511,138,8,1,5,0,6,6.0,0.0,29,0.0,0,0,0,0.0
2512,138,17,18,5,0,19,19.0,0.0,20,0.0,0,0,0,0.0
2513,138,13,15,4,0,14,14.0,0.0,16,0.0,0,0,0,0.0
2514,138,37,19,4,0,8,8.0,0.0,15,0.0,0,0,0,0.0
2515,138,66,7,22,0,13,13.0,0.0,12,0.0,0,0,0,0.0
2516,138,23,3,5,0,3,3.0,0.0,4,0.0,0,0,0,0.0
2517,139,22,6,1,1,2,1.0,10.0,73,5468000.0,0,0,0,0.0
2518,139,30,6,1,2,1,-1.0,6.0,73,5468011.0,0,0,0,0.0
2519,139,14,1,1,3,3,0.0,4.0,73,5475799.0,0,0,0,0.0
2520,139,31,3,1,4,4,0.0,3.0,73,5477911.0,0,0,0,0.0
2521,139,15,4,1,5,8,3.0,2.0,73,5524847.0,0,0,0,0.0
2522,139,35,16,1,6,7,1.0,1.0,73,5526211.0,0,0,0,0.0
2523,139,21,17,11,7,9,2.0,0.0,72,0.0,0,0,0,0.0
2524,139,18,4,11,8,14,6.0,0.0,72,0.0,0,0,0,0.0
2525,139,2,15,11,9,10,1.0,0.0,72,0.0,0,0,0,0.0
2526,139,56,19,11,10,13,3.0,0.0,72,0.0,0,0,0,0.0
2527,139,11,17,11,11,15,4.0,0.0,72,0.0,0,0,0,0.0
2528,139,44,16,11,12,12,0.0,0.0,72,0.0,0,0,0,0.0
2529,139,49,15,12,13,11,-2.0,0.0,71,0.0,0,0,0,0.0
2530,139,63,7,12,14,19,5.0,0.0,71,0.0,0,0,0,0.0
2531,139,66,7,12,15,16,1.0,0.0,71,0.0,0,0,0,0.0
2532,139,23,3,12,16,5,-11.0,0.0,71,0.0,0,0,0,0.0
2533,139,8,1,5,0,6,6.0,0.0,50,0.0,0,0,0,0.0
2534,139,62,18,5,0,20,20.0,0.0,46,0.0,0,0,0,0.0
2535,139,17,18,38,0,18,18.0,0.0,38,0.0,0,0,0,0.0
2536,139,37,19,7,0,17,17.0,0.0,27,0.0,0,0,0,0.0
2537,140,30,6,1,1,1,0.0,10.0,53,5219698.0,0,0,0,0.0
2538,140,22,6,1,2,2,0.0,6.0,53,5220204.0,0,0,0,0.0
2539,140,8,1,1,3,4,1.0,4.0,53,5242990.0,0,0,0,0.0
2540,140,31,3,1,4,6,2.0,3.0,53,5255973.0,0,0,0,0.0
2541,140,11,17,1,5,7,2.0,2.0,53,5302392.0,0,0,0,0.0
2542,140,18,4,11,6,10,4.0,1.0,52,0.0,0,0,0,0.0
2543,140,2,15,11,7,12,5.0,0.0,52,0.0,0,0,0,0.0
2544,140,63,7,11,8,13,5.0,0.0,52,0.0,0,0,0,0.0
2545,140,56,19,11,9,14,5.0,0.0,52,0.0,0,0,0,0.0
2546,140,17,18,12,10,19,9.0,0.0,51,0.0,0,0,0,0.0
2547,140,23,3,5,11,5,-6.0,0.0,48,0.0,0,0,0,0.0
2548,140,37,19,7,0,17,17.0,0.0,39,0.0,0,0,0,0.0
2549,140,21,17,5,0,8,8.0,0.0,37,0.0,0,0,0,0.0
2550,140,15,4,26,0,11,11.0,0.0,32,0.0,0,0,0,0.0
2551,140,35,16,5,0,9,9.0,0.0,27,0.0,0,0,0,0.0
2552,140,62,18,20,0,20,20.0,0.0,14,0.0,0,0,0,0.0
2553,140,44,16,26,0,16,16.0,0.0,8,0.0,0,0,0,0.0
2554,140,14,1,37,0,3,3.0,0.0,7,0.0,0,0,0,0.0
2555,140,13,15,3,0,15,15.0,0.0,3,0.0,0,0,0,0.0
2556,140,66,7,73,0,18,18.0,0.0,0,0.0,0,0,0,0.0
2557,141,30,6,1,1,1,0.0,10.0,58,5906533.0,0,0,0,0.0
2558,141,14,1,1,2,6,4.0,6.0,58,5908250.0,0,0,0,0.0
2559,141,22,6,1,3,2,-1.0,4.0,58,5940024.0,0,0,0,0.0
2560,141,2,15,1,4,10,6.0,3.0,58,5978012.0,0,0,0,0.0
2561,141,49,17,1,5,4,-1.0,2.0,58,5979340.0,0,0,0,0.0
2562,141,8,15,1,6,13,7.0,1.0,58,5990676.0,0,0,0,0.0
2563,141,44,16,1,7,9,2.0,0.0,58,5993583.0,0,0,0,0.0
2564,141,54,19,11,8,21,13.0,0.0,57,0.0,0,0,0,0.0
2565,141,55,20,11,9,14,5.0,0.0,57,0.0,0,0,0,0.0
2566,141,50,21,11,10,15,5.0,0.0,57,0.0,0,0,0,0.0
2567,141,56,19,11,11,12,1.0,0.0,57,0.0,0,0,0,0.0
2568,141,4,18,12,12,19,7.0,0.0,56,0.0,0,0,0,0.0
2569,141,21,22,13,13,17,4.0,0.0,55,0.0,0,0,0,0.0
2570,141,18,22,10,0,16,16.0,0.0,52,0.0,0,0,0,0.0
2571,141,31,3,5,0,11,11.0,0.0,40,0.0,0,0,0,0.0
2572,141,15,17,5,0,7,7.0,0.0,38,0.0,0,0,0,0.0
2573,141,57,1,22,0,3,3.0,0.0,25,0.0,0,0,0,0.0
2574,141,23,3,4,0,5,5.0,0.0,4,0.0,0,0,0,0.0
2575,141,35,16,4,0,8,8.0,0.0,4,0.0,0,0,0,0.0
2576,141,58,18,84,0,22,22.0,0.0,3,0.0,0,0,0,0.0
2577,141,59,21,20,0,18,18.0,0.0,2,0.0,0,0,0,0.0
2578,141,60,20,23,0,20,20.0,0.0,0,0.0,0,0,0,0.0
2579,142,30,6,1,1,1,0.0,10.0,55,6454801.0,0,0,0,0.0
2580,142,22,6,1,2,2,0.0,6.0,55,6478461.0,0,0,0,0.0
2581,142,14,1,1,3,8,5.0,4.0,55,6483356.0,0,0,0,0.0
2582,142,49,17,1,4,9,5.0,3.0,55,6501344.0,0,0,0,0.0
2583,142,23,3,1,5,3,-2.0,2.0,55,6503034.0,0,0,0,0.0
2584,142,57,1,1,6,4,-2.0,1.0,55,6503407.0,0,0,0,0.0
2585,142,50,21,1,7,18,11.0,0.0,55,6536361.0,0,0,0,0.0
2586,142,15,17,11,8,5,-3.0,0.0,54,0.0,0,0,0,0.0
2587,142,55,20,11,9,13,4.0,0.0,54,0.0,0,0,0,0.0
2588,142,54,19,11,10,15,5.0,0.0,54,0.0,0,0,0,0.0
2589,142,18,22,12,11,17,6.0,0.0,53,0.0,0,0,0,0.0
2590,142,60,20,12,12,19,7.0,0.0,53,0.0,0,0,0,0.0
2591,142,4,18,13,13,21,8.0,0.0,52,0.0,0,0,0,0.0
2592,142,58,18,14,14,20,6.0,0.0,51,0.0,0,0,0,0.0
2593,142,21,22,32,0,16,16.0,0.0,31,0.0,0,0,0,0.0
2594,142,35,16,20,0,7,7.0,0.0,3,0.0,0,0,0,0.0
2595,142,2,15,20,0,11,11.0,0.0,3,0.0,0,0,0,0.0
2596,142,59,21,20,0,22,22.0,0.0,3,0.0,0,0,0,0.0
2597,142,31,3,20,0,6,6.0,0.0,3,0.0,0,0,0,0.0
2598,142,56,19,47,0,12,12.0,0.0,3,0.0,0,0,0,0.0
2599,142,44,16,44,0,10,10.0,0.0,1,0.0,0,0,0,0.0
2600,142,8,15,30,0,14,14.0,0.0,0,0.0,0,0,0,0.0
2601,143,14,1,1,1,5,4.0,10.0,71,5940834.0,0,0,0,0.0
2602,143,30,6,1,2,1,-1.0,6.0,71,5956998.0,0,0,0,0.0
2603,143,2,15,11,3,9,6.0,4.0,70,0.0,0,0,0,0.0
2604,143,44,16,11,4,11,7.0,3.0,70,0.0,0,0,0,0.0
2605,143,15,17,11,5,7,2.0,2.0,70,0.0,0,0,0,0.0
2606,143,21,22,11,6,18,12.0,1.0,70,0.0,0,0,0,0.0
2607,143,35,16,11,7,12,5.0,0.0,70,0.0,0,0,0,0.0
2608,143,55,20,11,8,15,7.0,0.0,70,0.0,0,0,0,0.0
2609,143,58,18,13,9,22,13.0,0.0,68,0.0,0,0,0,0.0
2610,143,18,22,17,10,20,10.0,0.0,64,0.0,0,0,0,0.0
2611,143,49,17,10,11,8,-3.0,0.0,63,0.0,0,0,0,0.0
2612,143,8,15,20,0,10,10.0,0.0,55,0.0,0,0,0,0.0
2613,143,23,3,20,0,2,2.0,0.0,54,0.0,0,0,0,0.0
2614,143,60,20,8,0,21,21.0,0.0,54,0.0,0,0,0,0.0
